transaction_id,customer_id,transaction_amount,transaction_type,transaction_time,transaction_location,device_type,previous_transactions_count,new_beneficiary,device_changed,iban_valid,weekend,night_transaction,is_fraud
T4670,C4249,117814.21,deposit,05:01,Frankfurt,ATM,97,0,1,0,1,1,0
T4671,C7465,59905.87,transfer,11:23,Munich,ATM,69,0,0,0,0,0,0
T4672,C6849,178645.74,payment,16:28,Outside EU,desktop,40,0,1,1,0,0,0
T4673,C5451,20814.46,transfer,09:03,Outside EU,ATM,80,1,1,1,1,0,0
T4674,C8314,70305.19,deposit,13:15,Munich,ATM,39,1,1,1,0,0,0
T4675,C8604,41796.3,withdrawal,14:49,Outside EU,ATM,6,1,1,1,1,0,0
T4676,C8662,95404.36,payment,15:05,Outside EU,ATM,6,0,1,0,1,0,0
T4677,C9308,146553.38,withdrawal,21:14,Hamburg,mobile,18,1,1,0,0,0,1
T4678,C3534,22986.77,deposit,07:27,Munich,mobile,70,1,0,0,0,0,1
T4679,C8924,63952.84,transfer,04:27,Frankfurt,desktop,30,0,1,1,1,1,0
T4680,C6237,180163.29,payment,06:55,Frankfurt,mobile,3,1,1,1,1,0,0
T4681,C7585,20356.63,transfer,15:01,Berlin,mobile,51,1,0,1,0,0,0
T4682,C9605,69370.76,transfer,02:30,Frankfurt,mobile,95,0,0,0,1,1,0
T4683,C3053,54234.87,transfer,15:15,Cologne,desktop,36,1,0,1,0,0,0
T4684,C4600,29242.7,deposit,17:31,Frankfurt,ATM,33,1,0,1,0,0,0
T4685,C3080,41728.2,payment,06:13,Outside EU,desktop,58,1,1,0,0,0,1
T4686,C6924,61783.94,deposit,10:35,Munich,mobile,62,1,0,0,1,0,1
T4687,C3741,93404.56,deposit,22:48,Frankfurt,desktop,21,1,0,1,0,0,0
T4688,C7504,160629.07,payment,02:46,Hamburg,mobile,47,0,0,1,1,1,0
T4689,C4601,78956.5,withdrawal,12:01,Cologne,desktop,18,1,0,1,0,0,0
T4690,C6455,67334.61,withdrawal,02:40,Hamburg,mobile,32,1,1,0,1,1,1
T4691,C6295,112934.06,deposit,17:01,Berlin,ATM,45,1,0,0,1,0,1
T4692,C2594,26730.34,payment,22:16,Cologne,desktop,11,1,1,0,0,0,1
T4693,C5596,42934.22,payment,09:47,Munich,mobile,84,1,0,0,0,0,1
T4694,C4502,60352.49,transfer,10:33,Frankfurt,desktop,37,0,0,0,1,0,0
T4695,C7533,127820.28,payment,19:12,Berlin,mobile,87,1,0,0,1,0,1
T4696,C5561,40280.55,withdrawal,10:14,Cologne,desktop,36,0,1,1,1,0,0
T4697,C8810,107874.36,deposit,05:08,Outside EU,ATM,77,1,0,0,0,1,1
T4698,C5028,110795.72,withdrawal,11:19,Outside EU,ATM,40,0,0,0,1,0,0
T4699,C2756,10151.85,deposit,04:46,Hamburg,mobile,47,0,0,1,1,1,0
T4700,C7045,41206.77,payment,11:22,Berlin,desktop,24,0,1,1,1,0,0
T4701,C4328,56349.69,payment,19:37,Cologne,ATM,78,0,0,0,0,0,0
T4702,C6857,50532.96,payment,08:58,Hamburg,desktop,6,1,0,0,1,0,1
T4703,C5229,7402.33,payment,02:54,Outside EU,desktop,25,0,0,1,0,1,1
T4704,C8662,87510.56,payment,16:17,Frankfurt,desktop,59,1,1,1,0,0,0
T4705,C6671,193273.11,transfer,08:40,Outside EU,desktop,90,1,0,0,1,0,1
T4706,C3286,119450.63,transfer,12:19,Hamburg,ATM,66,0,1,0,1,0,0
T4707,C7935,20193.31,transfer,17:50,Cologne,mobile,10,1,0,0,0,0,1
T4708,C2069,96895.43,deposit,23:18,Hamburg,ATM,65,1,1,0,0,1,1
T4709,C1785,3285.94,transfer,08:36,Hamburg,desktop,19,0,1,1,1,0,0
T4710,C2301,29096.55,deposit,04:54,Cologne,mobile,7,0,0,0,0,1,0
T4711,C7330,194546.18,transfer,01:27,Berlin,desktop,9,0,1,0,0,1,0
T4712,C1016,93557.77,transfer,02:39,Frankfurt,ATM,70,1,1,0,1,1,1
T4713,C4817,15160.63,deposit,03:50,Munich,ATM,50,0,1,0,0,1,0
T4714,C2554,130078.23,withdrawal,20:12,Hamburg,ATM,16,1,1,1,0,0,0
T4715,C5700,93632.52,payment,00:15,Cologne,mobile,92,1,1,1,1,1,0
T4716,C9037,139385.73,withdrawal,04:05,Outside EU,desktop,9,1,1,1,0,1,1
T4717,C7576,103987.31,transfer,23:46,Frankfurt,ATM,95,0,0,1,1,1,0
T4718,C7864,93519.47,deposit,02:04,Outside EU,desktop,74,1,0,1,1,1,1
T4719,C1990,35099.65,withdrawal,11:48,Berlin,mobile,85,0,0,1,0,0,0
T4720,C3639,166066.06,payment,10:27,Hamburg,mobile,59,0,0,0,1,0,0
T4721,C3636,139900.17,payment,01:36,Hamburg,mobile,42,0,1,1,1,1,0
T4722,C7361,44513.25,withdrawal,10:27,Berlin,ATM,53,1,0,1,0,0,0
T4723,C5600,58349.22,withdrawal,08:49,Cologne,mobile,77,1,1,0,0,0,1
T4724,C1571,69447.97,payment,05:58,Berlin,ATM,41,1,0,1,1,1,0
T4725,C1779,18811.14,deposit,02:33,Berlin,desktop,2,1,1,0,1,1,1
T4726,C4974,63496.5,deposit,10:16,Munich,ATM,25,0,1,0,1,0,0
T4727,C8053,132189.12,withdrawal,22:27,Hamburg,ATM,0,1,1,1,1,0,1
T4728,C6198,123766.09,transfer,22:32,Cologne,desktop,50,1,0,1,0,0,0
T4729,C1346,126268.53,deposit,19:40,Berlin,desktop,19,0,1,0,1,0,0
T4730,C9620,50091.82,withdrawal,04:58,Munich,mobile,19,0,1,1,0,1,0
T4731,C2645,4105.07,deposit,23:07,Frankfurt,mobile,41,1,0,0,0,1,1
T4732,C6561,169426.17,transfer,16:37,Berlin,mobile,94,0,0,0,1,0,0
T4733,C6420,101832.21,transfer,00:55,Hamburg,ATM,25,0,1,1,1,1,0
T4734,C6311,147600.09,payment,20:21,Berlin,mobile,57,0,1,0,0,0,0
T4735,C6264,39005.01,withdrawal,08:52,Frankfurt,desktop,58,1,1,1,1,0,0
T4736,C7924,20835.52,withdrawal,16:25,Outside EU,ATM,37,0,1,1,0,0,0
T4737,C5061,195799.95,deposit,09:14,Berlin,desktop,14,0,0,1,1,0,0
T4738,C8308,138129.59,deposit,21:22,Munich,desktop,34,0,1,1,0,0,0
T4739,C2453,167092.71,transfer,08:40,Outside EU,ATM,72,0,0,0,1,0,0
T4740,C5126,96229.09,payment,21:03,Berlin,desktop,34,1,0,1,0,0,0
T4741,C2740,36915.49,deposit,19:29,Frankfurt,desktop,0,0,1,1,1,0,0
T4742,C5117,77037.62,payment,03:33,Hamburg,desktop,71,0,1,1,0,1,0
T4743,C6116,165029.09,transfer,02:50,Munich,ATM,96,1,0,0,0,1,1
T4744,C3561,117757.49,withdrawal,23:40,Berlin,ATM,42,1,1,0,0,1,1
T4745,C5856,173906.17,deposit,17:47,Frankfurt,ATM,12,1,0,0,1,0,1
T4746,C4091,48311.6,transfer,10:13,Munich,desktop,13,1,1,1,0,0,0
T4747,C2435,184286.36,transfer,04:07,Hamburg,desktop,56,1,1,0,0,1,1
T4748,C8302,149041.99,withdrawal,03:59,Frankfurt,desktop,47,1,1,1,1,1,0
T4749,C1093,43051.89,withdrawal,17:57,Outside EU,ATM,73,1,1,1,0,0,0
T4750,C6375,197202.97,payment,23:13,Outside EU,ATM,31,1,0,1,0,1,1
T4751,C4773,74565.25,deposit,21:36,Hamburg,ATM,74,0,0,0,0,0,0
T4752,C8047,111788.41,deposit,20:18,Berlin,desktop,81,1,0,1,1,0,0
T4753,C7929,67280.33,deposit,18:56,Munich,ATM,49,0,0,0,1,0,0
T4754,C9628,80938.03,withdrawal,02:27,Hamburg,ATM,11,1,1,0,0,1,1
T4755,C3916,168647.1,withdrawal,20:51,Hamburg,mobile,77,0,1,1,0,0,0
T4756,C3622,88520.37,deposit,15:48,Frankfurt,ATM,40,1,0,0,1,0,1
T4757,C8717,32301.03,transfer,05:51,Cologne,ATM,64,0,0,1,0,1,0
T4758,C6880,160005.39,deposit,04:05,Hamburg,mobile,52,1,1,0,1,1,1
T4759,C6257,93311.23,withdrawal,10:53,Cologne,desktop,35,0,1,1,1,0,0
T4760,C9078,108247.68,withdrawal,06:11,Berlin,desktop,25,0,1,0,0,0,0
T4761,C6403,74009.63,deposit,18:59,Berlin,mobile,77,1,0,1,1,0,0
T4762,C6913,4835.57,deposit,01:47,Frankfurt,desktop,34,0,0,0,1,1,0
T4763,C1268,49111.84,withdrawal,03:49,Frankfurt,mobile,2,1,1,0,1,1,1
T4764,C9490,23039.35,deposit,17:53,Berlin,mobile,12,1,0,1,0,0,0
T4765,C7969,101579.29,transfer,10:39,Outside EU,mobile,31,0,1,0,1,0,0
T4766,C6937,170527.0,payment,22:57,Outside EU,mobile,52,1,1,0,0,0,1
T4767,C1456,104443.1,deposit,16:04,Outside EU,ATM,54,1,0,1,1,0,0
T4768,C9693,164496.86,deposit,16:53,Berlin,desktop,95,1,1,1,1,0,0
T4769,C4143,97361.95,deposit,21:54,Outside EU,desktop,53,1,1,0,0,0,1
T4770,C6687,110890.49,transfer,04:27,Hamburg,ATM,36,0,1,1,1,1,0
T4771,C1483,97041.89,transfer,00:14,Outside EU,mobile,28,0,0,0,1,1,1
T4772,C6940,153099.3,withdrawal,02:51,Munich,ATM,83,1,1,0,0,1,1
T4773,C7182,177441.16,withdrawal,08:43,Frankfurt,ATM,25,1,1,1,1,0,0
T4774,C1308,189828.43,transfer,05:16,Hamburg,ATM,27,0,0,0,1,1,0
T4775,C3892,86366.4,transfer,14:59,Outside EU,ATM,73,0,1,0,0,0,0
T4776,C8249,81711.08,withdrawal,05:42,Munich,ATM,49,1,0,1,1,1,0
T4777,C8057,27941.94,withdrawal,16:54,Munich,desktop,10,1,1,1,1,0,0
T4778,C1978,104392.04,withdrawal,15:30,Cologne,ATM,54,0,1,1,1,0,0
T4779,C3432,13038.28,withdrawal,19:52,Berlin,ATM,70,1,0,1,1,0,0
T4780,C5746,108314.66,payment,12:57,Cologne,mobile,21,1,0,1,1,0,0
T4781,C1280,134288.29,payment,17:40,Outside EU,mobile,91,1,0,0,1,0,1
T4782,C4090,58561.52,payment,14:40,Frankfurt,desktop,24,1,0,1,0,0,0
T4783,C1832,11322.43,payment,01:28,Frankfurt,ATM,11,1,1,1,0,1,0
T4784,C9261,46693.47,withdrawal,23:14,Berlin,mobile,25,1,0,1,1,1,0
T4785,C9906,24478.79,withdrawal,14:08,Berlin,mobile,38,1,1,1,0,0,0
T4786,C3823,196956.1,payment,08:39,Cologne,ATM,6,0,1,1,1,0,0
T4787,C5915,124562.36,payment,12:57,Hamburg,ATM,76,0,0,1,0,0,0
T4788,C5962,29389.82,deposit,05:22,Berlin,ATM,91,0,1,1,0,1,0
T4789,C8305,168213.05,deposit,00:17,Outside EU,ATM,49,0,1,1,1,1,1
T4790,C6383,20732.43,transfer,22:46,Outside EU,desktop,26,1,1,1,1,0,0
T4791,C2281,85118.81,transfer,01:12,Frankfurt,desktop,24,1,0,1,0,1,0
T4792,C6342,83275.66,withdrawal,17:28,Frankfurt,mobile,10,1,1,0,0,0,1
T4793,C5705,40956.25,payment,09:26,Cologne,desktop,38,0,0,1,1,0,0
T4794,C2220,68043.84,payment,16:14,Outside EU,ATM,31,1,0,1,0,0,0
T4795,C9612,35146.97,deposit,14:57,Frankfurt,desktop,66,1,1,0,1,0,1
T4796,C6320,72332.45,deposit,21:20,Outside EU,desktop,97,0,0,1,0,0,0
T4797,C9942,9765.41,withdrawal,09:05,Outside EU,desktop,35,1,0,1,0,0,0
T4798,C7843,32092.24,transfer,22:48,Frankfurt,ATM,49,1,0,0,0,0,1
T4799,C6530,116099.76,payment,16:16,Cologne,mobile,51,1,1,0,0,0,1
T4800,C5227,58556.5,transfer,16:55,Outside EU,mobile,1,1,1,1,0,0,0
T4801,C9292,64171.98,deposit,12:30,Munich,mobile,56,1,1,1,0,0,0
T4802,C8259,183001.94,transfer,02:50,Berlin,ATM,50,1,0,0,0,1,1
T4803,C2675,166024.21,withdrawal,05:33,Frankfurt,ATM,72,0,1,0,0,1,0
T4804,C3166,3937.15,transfer,08:06,Munich,ATM,47,0,0,0,1,0,0
T4805,C4982,4100.42,withdrawal,10:56,Frankfurt,mobile,48,1,0,1,0,0,0
T4806,C4538,36420.1,payment,21:46,Munich,ATM,7,0,0,0,1,0,0
T4807,C4412,18020.3,deposit,11:58,Hamburg,desktop,81,1,1,0,1,0,1
T4808,C5972,153856.08,transfer,18:07,Munich,mobile,55,0,1,0,1,0,0
T4809,C7468,175298.86,transfer,12:22,Frankfurt,desktop,72,1,1,1,1,0,0
T4810,C2639,9061.61,deposit,11:52,Berlin,mobile,94,0,0,0,1,0,0
T4811,C4516,42040.84,transfer,09:50,Munich,mobile,39,1,0,1,1,0,0
T4812,C8394,88303.85,payment,14:50,Berlin,desktop,11,1,0,1,0,0,0
T4813,C3595,151652.11,transfer,17:15,Hamburg,mobile,2,0,1,0,1,0,0
T4814,C4774,110843.92,payment,04:56,Frankfurt,mobile,19,0,0,1,0,1,0
T4815,C4038,54528.44,transfer,10:21,Hamburg,mobile,50,1,1,0,1,0,1
T4816,C4241,138964.54,payment,22:38,Frankfurt,desktop,63,1,1,0,1,0,1
T4817,C8563,27872.1,deposit,07:19,Berlin,ATM,17,0,1,0,0,0,0
T4818,C4792,100142.65,payment,15:50,Frankfurt,desktop,43,1,0,0,0,0,1
T4819,C4940,123891.23,deposit,16:35,Cologne,mobile,5,0,1,1,1,0,0
T4820,C6861,12546.9,deposit,08:55,Outside EU,desktop,1,0,0,1,0,0,0
T4821,C6847,80677.32,deposit,15:39,Outside EU,mobile,20,1,1,1,0,0,1
T4822,C6947,71939.72,withdrawal,09:47,Munich,desktop,20,0,0,0,1,0,0
T4823,C7262,113670.5,transfer,11:58,Munich,desktop,48,0,1,1,0,0,0
T4824,C3813,139716.6,transfer,16:23,Hamburg,ATM,93,1,1,1,1,0,0
T4825,C2109,167514.86,payment,18:34,Frankfurt,mobile,89,1,1,1,0,0,0
T4826,C2621,59431.48,withdrawal,10:33,Hamburg,desktop,60,0,0,0,0,0,0
T4827,C8380,66799.87,transfer,20:36,Hamburg,desktop,12,0,1,0,1,0,0
T4828,C2552,93132.59,payment,07:31,Munich,desktop,60,1,0,0,1,0,1
T4829,C2798,86856.7,payment,13:54,Munich,desktop,19,1,0,0,0,0,1
T4830,C5780,171019.36,payment,08:12,Berlin,desktop,32,1,1,0,1,0,1
T4831,C7218,133837.59,payment,06:35,Frankfurt,ATM,18,0,1,1,1,0,0
T4832,C6971,100047.17,transfer,03:34,Munich,mobile,83,1,1,1,0,1,0
T4833,C8610,28268.29,withdrawal,17:57,Hamburg,desktop,62,0,1,0,1,0,0
T4834,C7309,152374.94,transfer,10:11,Frankfurt,ATM,31,0,1,1,0,0,0
T4835,C3357,60897.86,withdrawal,13:39,Frankfurt,ATM,51,0,0,0,1,0,0
T4836,C1713,170246.46,withdrawal,16:30,Munich,ATM,33,1,0,1,0,0,1
T4837,C2145,101016.06,payment,02:53,Cologne,desktop,49,0,0,0,1,1,0
T4838,C7670,36667.72,withdrawal,20:16,Outside EU,mobile,20,1,1,1,1,0,0
T4839,C6924,128207.5,transfer,08:49,Frankfurt,ATM,81,1,0,1,1,0,0
T4840,C2496,12377.88,deposit,03:58,Hamburg,mobile,46,1,0,0,0,1,1
T4841,C3639,159620.01,withdrawal,16:10,Outside EU,desktop,54,1,1,0,0,0,1
T4842,C6957,65888.61,withdrawal,01:22,Frankfurt,mobile,22,1,0,1,1,1,0
T4843,C7308,126284.89,deposit,23:41,Cologne,ATM,47,0,0,0,1,1,0
T4844,C4918,52927.74,payment,08:27,Munich,mobile,28,0,1,1,0,0,0
T4845,C5466,22502.87,transfer,02:15,Hamburg,desktop,34,0,1,1,0,1,0
T4846,C3581,42732.71,withdrawal,07:58,Munich,desktop,89,0,0,1,0,0,0
T4847,C3321,53353.93,withdrawal,12:01,Frankfurt,mobile,100,0,0,0,0,0,0
T4848,C2831,196065.85,deposit,09:49,Cologne,desktop,35,0,1,0,0,0,0
T4849,C2558,27907.91,transfer,06:08,Munich,desktop,42,0,1,0,1,0,0
T4850,C9321,165255.91,deposit,15:33,Outside EU,mobile,17,1,1,1,0,0,0
T4851,C9126,169288.28,deposit,18:03,Frankfurt,ATM,85,1,0,0,1,0,1
T4852,C4689,88590.91,withdrawal,02:38,Cologne,desktop,26,1,1,0,1,1,1
T4853,C4975,128895.81,transfer,17:56,Cologne,ATM,99,1,1,0,0,0,1
T4854,C7237,4315.93,withdrawal,04:00,Berlin,ATM,34,1,0,1,0,1,0
T4855,C7463,32764.2,deposit,12:36,Outside EU,mobile,80,1,1,0,1,0,1
T4856,C3742,150341.69,deposit,14:31,Cologne,mobile,50,0,1,1,1,0,0
T4857,C2320,115913.56,deposit,10:40,Outside EU,ATM,64,1,0,0,0,0,1
T4858,C8454,65983.99,transfer,22:34,Hamburg,ATM,88,1,1,1,0,0,0
T4859,C7984,50770.53,withdrawal,11:58,Outside EU,ATM,5,0,0,0,1,0,0
T4860,C8235,187469.18,payment,05:41,Frankfurt,ATM,9,0,1,0,1,1,0
T4861,C9187,138968.69,transfer,15:13,Hamburg,ATM,94,1,0,1,1,0,0
T4862,C5160,121044.95,deposit,01:34,Hamburg,mobile,83,1,1,0,0,1,1
T4863,C3598,153213.41,transfer,21:21,Hamburg,desktop,86,0,1,1,0,0,0
T4864,C5191,3574.94,deposit,12:09,Outside EU,desktop,28,1,1,0,1,0,1
T4865,C4795,54544.47,deposit,00:14,Outside EU,desktop,92,0,0,0,0,1,1
T4866,C4470,92049.16,withdrawal,21:34,Hamburg,mobile,6,0,1,1,0,0,0
T4867,C2047,125106.4,withdrawal,19:20,Outside EU,desktop,6,1,1,1,1,0,0
T4868,C2094,127776.2,deposit,02:17,Cologne,desktop,99,0,1,0,1,1,0
T4869,C6470,64638.53,withdrawal,08:28,Frankfurt,desktop,25,0,0,1,0,0,0
T4870,C6325,131420.85,withdrawal,08:54,Frankfurt,ATM,37,1,0,0,1,0,1
T4871,C2247,137856.63,withdrawal,14:41,Berlin,ATM,9,1,1,0,0,0,1
T4872,C6075,146780.68,transfer,04:35,Outside EU,desktop,13,0,1,0,1,1,1
T4873,C5234,159460.21,deposit,23:33,Frankfurt,desktop,3,1,0,0,1,1,1
T4874,C3372,79309.12,transfer,21:48,Hamburg,mobile,76,0,1,1,1,0,0
T4875,C2388,2046.75,withdrawal,03:25,Berlin,mobile,46,0,1,1,1,1,0
T4876,C2701,101455.7,withdrawal,14:06,Frankfurt,mobile,58,0,0,0,1,0,0
T4877,C4311,103513.42,payment,11:41,Munich,ATM,42,1,0,0,1,0,1
T4878,C3430,13988.26,withdrawal,08:58,Munich,mobile,10,1,1,0,0,0,1
T4879,C3501,10291.68,withdrawal,15:24,Berlin,desktop,28,1,1,1,1,0,0
T4880,C8460,171485.43,deposit,16:51,Munich,desktop,16,0,0,1,0,0,0
T4881,C8847,26112.58,transfer,06:28,Berlin,desktop,97,1,0,1,0,0,0
T4882,C2866,28811.57,withdrawal,15:58,Munich,ATM,73,0,1,0,0,0,0
T4883,C9017,39905.62,withdrawal,04:06,Frankfurt,desktop,58,0,0,1,1,1,0
T4884,C4723,7088.34,payment,08:45,Munich,desktop,35,1,0,1,1,0,0
T4885,C6293,86796.62,payment,06:21,Munich,ATM,34,1,0,0,0,0,1
T4886,C9495,188666.27,transfer,13:13,Cologne,mobile,49,0,0,0,1,0,0
T4887,C9765,188413.12,withdrawal,04:39,Munich,mobile,58,0,0,0,0,1,0
T4888,C5119,152650.06,transfer,07:24,Outside EU,ATM,93,0,0,0,1,0,0
T4889,C9312,64254.8,transfer,02:01,Munich,mobile,98,0,0,0,0,1,0
T4890,C3289,139640.47,deposit,17:01,Berlin,mobile,36,1,1,0,1,0,1
T4891,C7382,46674.52,payment,08:15,Berlin,mobile,44,0,1,1,0,0,0
T4892,C6414,128134.75,payment,00:09,Cologne,ATM,23,1,1,0,1,1,1
T4893,C3372,72431.42,deposit,03:05,Hamburg,desktop,29,0,0,0,1,1,0
T4894,C3908,82348.67,deposit,07:51,Cologne,desktop,74,0,1,1,0,0,0
T4895,C9328,164809.5,deposit,16:41,Frankfurt,ATM,16,0,0,1,1,0,1
T4896,C1157,79156.34,payment,06:14,Berlin,desktop,1,1,0,1,0,0,0
T4897,C4041,74433.33,withdrawal,16:41,Munich,desktop,16,1,1,1,0,0,0
T4898,C5260,99013.9,payment,13:48,Frankfurt,mobile,51,0,0,0,0,0,0
T4899,C3778,38659.03,deposit,20:17,Frankfurt,mobile,18,1,1,0,1,0,1
T4900,C2717,76030.79,transfer,10:58,Hamburg,desktop,1,0,0,1,0,0,0
T4901,C6265,140210.92,withdrawal,10:15,Munich,desktop,94,1,1,0,1,0,1
T4902,C4469,6838.76,transfer,11:07,Outside EU,ATM,25,0,0,0,0,0,0
T4903,C9308,175605.56,deposit,04:57,Cologne,desktop,97,1,0,0,0,1,1
T4904,C8838,4849.37,payment,17:38,Frankfurt,ATM,67,0,1,1,1,0,0
T4905,C9279,97206.94,transfer,04:15,Frankfurt,mobile,5,1,0,1,1,1,0
T4906,C2187,152147.48,payment,12:14,Outside EU,ATM,40,0,1,0,1,0,0
T4907,C3532,190223.82,withdrawal,17:24,Munich,desktop,23,1,1,0,1,0,1
T4908,C4824,152729.54,transfer,18:27,Outside EU,ATM,72,1,0,1,1,0,0
T4909,C2270,130303.2,deposit,02:48,Berlin,ATM,47,1,0,0,0,1,1
T4910,C9162,14423.03,payment,19:36,Cologne,ATM,19,1,0,1,1,0,0
T4911,C1253,196466.57,withdrawal,15:32,Cologne,mobile,79,0,1,1,1,0,0
T4912,C2536,109862.01,withdrawal,22:08,Outside EU,desktop,31,0,1,0,1,0,0
T4913,C9730,135450.88,transfer,14:34,Frankfurt,ATM,54,1,1,0,1,0,1
T4914,C2911,87437.73,deposit,07:24,Berlin,desktop,92,1,0,1,0,0,0
T4915,C5520,152585.86,payment,10:45,Cologne,desktop,11,0,0,1,1,0,0
T4916,C6054,41201.22,deposit,05:35,Munich,ATM,9,1,1,0,1,1,1
T4917,C9193,113117.79,deposit,13:24,Hamburg,mobile,72,1,0,0,0,0,1
T4918,C1744,198817.45,transfer,12:07,Cologne,mobile,63,0,0,0,1,0,0
T4919,C2268,169366.49,withdrawal,18:34,Frankfurt,mobile,32,0,0,1,1,0,0
T4920,C5335,38704.95,payment,01:51,Cologne,mobile,2,0,0,0,0,1,0
T4921,C9792,160754.51,withdrawal,01:38,Outside EU,ATM,4,1,0,1,0,1,1
T4922,C9081,195564.12,deposit,12:14,Cologne,ATM,58,1,1,1,0,0,0
T4923,C8124,164904.83,transfer,18:46,Outside EU,mobile,31,0,0,1,0,0,0
T4924,C1245,117072.95,transfer,03:28,Berlin,mobile,29,0,0,0,1,1,0
T4925,C6871,140130.22,deposit,16:48,Cologne,desktop,11,0,1,0,1,0,0
T4926,C5954,143740.72,deposit,07:24,Berlin,desktop,12,0,1,1,0,0,0
T4927,C7658,28324.6,transfer,13:08,Frankfurt,desktop,83,0,0,0,0,0,0
T4928,C6932,70069.09,transfer,17:48,Outside EU,mobile,31,1,1,1,1,0,0
T4929,C8703,78565.73,transfer,16:39,Hamburg,mobile,42,1,1,1,0,0,0
T4930,C8458,182177.38,transfer,06:03,Berlin,mobile,34,1,0,1,1,0,0
T4931,C9406,126344.54,payment,14:43,Outside EU,ATM,30,1,1,1,0,0,0
T4932,C5386,180443.96,deposit,22:54,Cologne,mobile,69,1,1,1,1,0,0
T4933,C6308,110391.23,payment,16:13,Munich,desktop,7,1,1,0,0,0,1
T4934,C3565,143280.21,withdrawal,09:37,Berlin,desktop,12,1,1,0,1,0,1
T4935,C1832,89940.33,deposit,20:02,Munich,desktop,48,1,0,1,1,0,0
T4936,C7903,98792.09,withdrawal,12:23,Cologne,desktop,57,1,0,0,0,0,1
T4937,C2463,154161.05,payment,21:13,Hamburg,ATM,12,1,1,0,0,0,1
T4938,C9591,194862.04,withdrawal,00:07,Cologne,mobile,85,0,1,0,0,1,0
T4939,C1497,133318.14,payment,08:01,Outside EU,ATM,42,0,1,0,1,0,0
T4940,C1042,153243.82,withdrawal,01:32,Frankfurt,mobile,98,0,1,0,0,1,0
T4941,C1036,138679.7,withdrawal,15:33,Cologne,desktop,55,1,0,1,0,0,0
T4942,C8336,104119.17,payment,02:20,Cologne,desktop,42,0,0,1,1,1,0
T4943,C4820,76384.44,transfer,09:10,Berlin,ATM,86,1,0,0,0,0,1
T4944,C5524,4518.2,transfer,08:38,Frankfurt,desktop,71,0,1,0,0,0,0
T4945,C1131,113324.77,withdrawal,05:19,Outside EU,mobile,90,0,0,1,1,1,1
T4946,C8577,100629.41,transfer,00:29,Munich,desktop,39,1,1,1,1,1,0
T4947,C1185,156271.5,deposit,16:49,Hamburg,mobile,59,0,1,0,1,0,0
T4948,C9897,90044.91,payment,17:47,Cologne,mobile,72,0,0,1,1,0,0
T4949,C3249,128386.94,transfer,11:52,Outside EU,ATM,40,1,0,1,1,0,0
T4950,C7850,190084.63,withdrawal,00:28,Hamburg,mobile,33,1,0,0,0,1,1
T4951,C3025,3053.33,transfer,09:55,Cologne,mobile,22,0,1,0,1,0,0
T4952,C5439,152118.64,payment,22:21,Frankfurt,desktop,37,0,1,0,0,0,0
T4953,C4007,89582.52,withdrawal,21:35,Frankfurt,desktop,96,0,1,1,0,0,0
T4954,C1253,52401.44,payment,03:19,Frankfurt,desktop,27,0,1,1,1,1,0
T4955,C4346,147618.58,transfer,00:42,Berlin,desktop,61,0,1,0,1,1,0
T4956,C3123,119014.29,transfer,14:04,Frankfurt,desktop,2,1,1,1,1,0,0
T4957,C6755,196636.93,transfer,14:25,Frankfurt,ATM,94,0,1,1,1,0,0
T4958,C2767,101828.85,withdrawal,11:59,Berlin,ATM,16,0,0,0,1,0,0
T4959,C4609,163688.71,payment,02:56,Munich,desktop,80,1,0,1,0,1,0
T4960,C4254,163280.43,withdrawal,03:51,Outside EU,ATM,91,0,1,1,0,1,1
T4961,C6015,123098.23,transfer,07:47,Frankfurt,ATM,0,1,1,0,0,0,1
T4962,C8176,182016.64,deposit,08:20,Outside EU,ATM,86,1,1,0,1,0,1
T4963,C2541,62271.9,deposit,16:26,Cologne,ATM,88,0,0,1,0,0,0
T4964,C1843,147298.23,payment,21:15,Berlin,mobile,99,0,0,0,0,0,0
T4965,C4130,93531.61,deposit,20:43,Cologne,desktop,49,1,1,0,0,0,1
T4966,C9212,14978.59,payment,09:01,Outside EU,mobile,31,0,0,1,0,0,0
T4967,C4849,118888.46,payment,07:42,Berlin,mobile,10,1,1,0,0,0,1
T4968,C5411,7342.85,transfer,07:32,Hamburg,mobile,71,1,1,0,0,0,1
T4969,C1809,58289.38,withdrawal,06:41,Munich,mobile,48,1,1,1,1,0,0
T4970,C6822,123037.24,withdrawal,16:52,Munich,desktop,35,1,1,1,1,0,0
T4971,C4921,162314.23,payment,04:30,Outside EU,ATM,98,0,1,0,0,1,1
T4972,C9058,84030.74,transfer,14:27,Outside EU,desktop,25,0,1,1,1,0,0
T4973,C2398,135357.97,deposit,09:05,Outside EU,mobile,91,1,1,1,0,0,0
T4974,C3195,83319.98,withdrawal,04:08,Hamburg,mobile,53,1,0,0,0,1,1
T4975,C4817,16300.72,withdrawal,09:59,Outside EU,ATM,19,0,0,1,0,0,0
T4976,C1040,113216.69,payment,04:39,Munich,desktop,81,0,1,1,0,1,0
T4977,C1991,118973.0,payment,17:16,Hamburg,mobile,89,0,1,0,1,0,0
T4978,C7594,198588.92,payment,10:16,Outside EU,mobile,60,1,1,1,1,0,0
T4979,C2198,9963.59,transfer,18:20,Munich,ATM,14,0,1,1,1,0,0
