transaction_amount,transaction_type,hour,country,device,previous_transactions,new_beneficiary,new_device,foreign_country,weekend,is_fraud
101921.86,Wire,1,France,Mobile,60,0,0,1,1,1
58378.25,SEPA,1,Austria,Tablet,117,0,1,1,1,1
91354.54,Wire,8,Spain,Tablet,116,1,0,1,0,1
82600.39,Transfer,0,Netherlands,Tablet,98,1,0,0,1,1
101501.69,Wire,3,Netherlands,Desktop,41,1,1,0,0,1
131337.14,Card,1,Austria,Mobile,68,0,1,1,0,1
70638.99,SEPA,19,Romania,Desktop,1,1,0,0,0,0
53779.29,Card,17,Spain,Tablet,7,1,1,1,0,1
85139.07,SEPA,0,France,Desktop,52,0,0,1,0,1
41398.45,Transfer,18,Romania,Desktop,86,0,1,0,1,0
53699.22,Wire,2,Germany,Tablet,69,1,1,1,0,1
97238.09,Transfer,1,Poland,Mobile,10,0,1,0,0,1
144600.3,Transfer,8,France,Mobile,111,0,0,0,1,0
17798.51,Transfer,18,Spain,Mobile,25,0,1,1,0,0
146021.38,Transfer,0,Italy,Mobile,1,0,1,0,0,1
144459.81,SEPA,19,Austria,Mobile,8,0,0,1,0,0
62502.83,Transfer,22,Poland,Mobile,14,1,1,0,1,1
6188.91,SEPA,0,France,Desktop,77,0,1,0,0,0
75792.9,SEPA,20,Netherlands,Desktop,90,1,0,0,1,0
4499.4,Card,4,Spain,Desktop,13,1,1,0,0,1
117462.88,Card,22,Italy,Desktop,32,0,0,1,0,0
55529.11,Transfer,19,Poland,Tablet,103,1,1,1,0,1
15835.0,Card,5,France,Mobile,107,0,1,1,1,1
112146.22,SEPA,12,Austria,Tablet,36,0,1,1,0,1
145712.23,Transfer,23,Germany,Desktop,17,1,1,0,1,1
32588.35,Transfer,17,Austria,Mobile,38,1,0,0,0,0
144759.44,Card,2,Spain,Desktop,78,0,1,0,1,1
108798.69,Transfer,23,France,Mobile,109,0,1,0,1,0
119.17,Card,12,Romania,Tablet,60,0,1,0,1,0
38053.15,SEPA,3,Netherlands,Tablet,13,0,0,1,1,1
37870.83,Card,16,Belgium,Desktop,63,0,0,1,0,0
85589.31,Transfer,14,Italy,Mobile,116,1,0,1,0,1
82757.68,SEPA,8,Belgium,Mobile,4,1,0,0,0,0
11526.99,Transfer,7,Belgium,Desktop,19,1,1,1,0,1
57210.59,Wire,6,France,Tablet,72,0,0,0,0,0
97392.35,SEPA,12,Austria,Desktop,47,1,0,0,0,0
27134.78,Wire,19,Netherlands,Tablet,17,0,0,0,1,0
25544.2,Wire,23,Italy,Mobile,109,1,1,0,0,0
69634.31,Card,8,Romania,Tablet,86,0,1,0,1,0
66378.71,Wire,10,France,Tablet,64,1,1,1,0,1
23601.15,SEPA,19,Spain,Desktop,87,1,1,0,0,0
126404.66,Wire,1,Poland,Mobile,17,1,1,0,0,1
124563.14,Transfer,12,Italy,Tablet,49,1,0,1,1,1
79328.37,Wire,23,Italy,Tablet,99,0,0,0,0,0
63733.46,Transfer,14,Belgium,Tablet,10,0,1,1,1,1
67164.26,Card,8,Belgium,Mobile,18,0,0,0,1,0
109744.46,Card,22,Germany,Mobile,54,1,1,1,1,1
64051.07,SEPA,8,Romania,Tablet,107,1,1,0,0,1
6928.71,Wire,14,France,Desktop,43,0,0,1,0,0
34838.34,Transfer,7,Poland,Desktop,110,1,0,0,0,0
48375.39,Card,5,France,Mobile,114,0,1,0,0,1
48688.89,Wire,15,Germany,Tablet,88,1,0,1,0,1
90410.23,SEPA,23,Belgium,Desktop,102,1,0,1,1,1
77399.15,Wire,1,Austria,Desktop,3,0,0,1,0,1
99940.66,Transfer,3,Spain,Tablet,5,1,0,1,1,1
31678.47,SEPA,8,Netherlands,Mobile,93,0,1,1,0,1
96976.45,Card,7,France,Tablet,113,0,1,0,0,0
136723.33,Card,2,Italy,Desktop,48,1,0,1,1,1
72502.34,SEPA,15,Romania,Desktop,120,0,1,1,0,1
111712.88,Card,4,Belgium,Tablet,92,0,0,1,0,1
26701.94,Card,8,Italy,Mobile,84,1,0,0,0,0
74576.14,Wire,20,Italy,Mobile,14,1,0,0,0,0
29599.53,Transfer,18,Poland,Mobile,25,1,0,0,0,0
147319.97,Wire,11,Poland,Mobile,65,0,1,0,0,0
122647.65,Transfer,4,Austria,Desktop,25,1,0,1,1,1
139448.35,SEPA,0,Netherlands,Desktop,83,0,0,0,1,0
64629.33,Wire,18,Spain,Tablet,53,1,0,0,1,0
111781.5,Transfer,1,Spain,Desktop,9,1,1,1,0,1
116106.92,SEPA,1,Romania,Desktop,11,0,0,1,1,1
106331.61,Card,13,France,Tablet,36,1,1,1,1,1
46277.72,Card,19,Romania,Mobile,18,1,0,0,1,0
93464.49,Card,6,Belgium,Mobile,86,1,0,1,1,1
81977.0,SEPA,5,Austria,Mobile,111,0,1,1,1,1
121528.29,SEPA,6,Poland,Mobile,35,1,1,0,0,1
46015.48,SEPA,3,Germany,Mobile,24,0,1,0,0,1
108365.57,Transfer,4,Austria,Tablet,3,0,1,0,1,1
93102.53,Card,5,Netherlands,Mobile,120,1,1,1,1,1
115697.47,Card,23,Austria,Mobile,49,0,0,1,0,0
95586.66,Transfer,20,Poland,Desktop,40,0,0,0,1,0
7006.94,Card,6,Netherlands,Desktop,86,1,1,0,0,0
2611.94,Card,17,Spain,Tablet,21,0,1,0,0,0
9291.32,Card,16,Austria,Tablet,60,0,1,1,1,0
8947.69,Card,10,Spain,Desktop,89,0,0,0,0,0
2428.2,Card,3,Austria,Mobile,90,1,1,1,1,1
59516.54,SEPA,5,Austria,Desktop,107,0,1,1,0,1
146777.04,Transfer,13,Belgium,Desktop,55,1,1,1,0,1
134201.86,Wire,18,Germany,Mobile,73,1,1,0,1,1
40997.03,Card,18,Italy,Desktop,101,0,1,1,0,1
39588.54,Transfer,5,Austria,Mobile,111,0,1,0,1,1
130991.86,Transfer,20,Austria,Desktop,87,0,1,0,0,0
73303.69,SEPA,16,Belgium,Mobile,108,0,0,1,0,0
126718.64,Card,15,Belgium,Desktop,54,0,0,0,0,0
35564.93,Wire,22,Poland,Desktop,67,1,1,0,0,1
128836.94,SEPA,9,Netherlands,Desktop,3,1,0,1,0,1
39117.88,Wire,23,Austria,Desktop,32,0,0,1,0,0
41870.43,Card,23,Netherlands,Desktop,73,0,1,0,0,0
135435.46,Transfer,7,Poland,Mobile,26,0,0,0,1,0
22540.97,Wire,16,Spain,Mobile,74,0,0,0,1,0
45337.87,Transfer,12,Romania,Mobile,65,0,0,0,0,0
115872.79,Card,8,France,Tablet,116,1,0,1,1,1
49704.09,Wire,23,Germany,Tablet,34,1,1,0,1,1
1710.74,Card,10,Austria,Mobile,33,1,0,1,1,0
42784.92,Wire,22,Netherlands,Mobile,93,1,1,0,1,1
31620.05,Card,23,Germany,Desktop,4,0,1,0,1,0
143681.33,SEPA,19,Austria,Desktop,36,0,1,0,0,0
148153.09,Card,9,Spain,Desktop,42,1,0,1,0,1
44196.94,Card,15,Italy,Mobile,95,1,0,1,0,1
13224.0,Transfer,1,France,Mobile,85,1,1,1,0,1
144866.57,Transfer,12,Netherlands,Desktop,69,0,1,0,1,0
141829.35,Card,4,Netherlands,Tablet,106,1,0,1,0,1
8700.71,Wire,20,Spain,Tablet,47,1,0,1,1,0
47929.58,Card,11,Netherlands,Tablet,73,1,1,0,1,1
138144.92,Card,21,Germany,Desktop,69,0,0,0,1,0
103410.21,Wire,1,France,Tablet,9,0,0,0,0,0
63889.64,Wire,18,Spain,Desktop,36,0,1,0,1,0
4271.96,SEPA,9,Germany,Desktop,82,1,1,1,0,1
75558.69,Card,0,Netherlands,Tablet,80,1,0,1,1,1
100717.05,Wire,21,Germany,Tablet,43,0,1,0,0,0
115959.1,Card,22,Austria,Desktop,120,0,0,0,0,0
88842.26,Card,19,France,Tablet,24,1,1,0,0,1
30923.31,SEPA,10,Spain,Tablet,30,0,1,0,1,0
76698.96,Card,21,Austria,Desktop,63,1,0,1,0,1
36844.66,Card,2,Belgium,Desktop,70,1,0,1,0,1
10686.5,Transfer,2,Romania,Tablet,106,1,0,1,0,1
147239.02,Transfer,0,France,Desktop,45,1,1,1,1,1
2076.76,Card,8,Romania,Mobile,86,0,0,1,0,0
35419.15,Card,13,Austria,Desktop,5,1,0,1,0,1
85174.82,SEPA,3,Austria,Mobile,66,0,1,0,0,1
61763.07,Card,16,Poland,Mobile,4,1,1,1,1,1
41831.51,Transfer,2,France,Desktop,7,1,1,1,1,1
79150.17,SEPA,12,Poland,Tablet,89,0,1,1,1,1
103351.26,Transfer,4,Austria,Tablet,33,1,1,0,0,1
66284.29,Card,7,Italy,Desktop,14,1,0,0,1,0
17055.76,Wire,6,Romania,Mobile,117,1,0,1,1,0
110394.9,Transfer,13,Poland,Tablet,120,0,0,1,1,0
81199.63,Card,2,Netherlands,Tablet,20,0,1,0,1,1
46019.99,Transfer,19,Austria,Mobile,47,0,0,1,0,0
41470.74,Transfer,15,Spain,Mobile,71,1,1,0,0,1
7965.65,Card,1,France,Desktop,100,1,0,0,0,0
94702.68,Card,20,France,Desktop,57,0,0,1,1,0
2178.75,SEPA,15,Germany,Mobile,101,1,1,1,1,1
45898.83,Transfer,23,Germany,Mobile,110,1,0,0,0,0
57258.83,SEPA,14,Spain,Desktop,87,0,1,0,0,0
74905.82,Transfer,0,Austria,Mobile,67,0,0,1,1,1
102738.31,Transfer,7,Netherlands,Tablet,90,1,0,0,1,0
123826.94,Wire,4,Spain,Mobile,113,0,0,1,1,1
107484.03,Card,23,Italy,Mobile,23,0,0,0,0,0
48605.64,Transfer,7,Germany,Tablet,27,1,1,1,0,1
103062.62,Wire,6,Italy,Tablet,79,0,1,0,0,0
43173.02,Wire,6,Belgium,Mobile,69,0,0,1,0,0
81442.68,SEPA,10,Italy,Desktop,54,0,1,0,1,0
80681.95,Wire,2,Poland,Mobile,28,1,0,1,0,1
37775.78,Transfer,0,Poland,Desktop,23,1,0,0,0,1
148823.0,Card,5,Germany,Desktop,82,1,0,1,0,1
119557.44,Transfer,4,Italy,Mobile,108,0,1,1,1,1
58473.07,Wire,17,Austria,Desktop,76,1,0,0,1,0
23946.01,Card,10,Germany,Mobile,59,0,0,1,0,0
130641.29,Wire,12,Poland,Desktop,23,1,1,0,0,1
137974.38,Transfer,8,Belgium,Desktop,118,0,0,0,0,0
139969.07,Transfer,5,Italy,Desktop,69,1,0,0,1,1
138890.48,Transfer,0,France,Tablet,117,0,0,1,1,1
107297.92,Transfer,10,Netherlands,Desktop,67,1,0,1,0,1
1451.03,Card,1,Belgium,Tablet,37,0,0,1,1,0
83363.04,SEPA,16,Belgium,Tablet,113,1,0,1,0,1
136172.05,Wire,15,Belgium,Desktop,50,0,0,0,1,0
42542.18,Transfer,21,Romania,Desktop,34,1,1,0,1,1
123938.67,Card,7,Austria,Tablet,86,0,1,0,0,0
2570.32,SEPA,1,Spain,Tablet,112,1,1,1,1,1
62463.22,Card,23,Netherlands,Desktop,56,0,1,0,1,0
64547.67,Card,5,Spain,Desktop,49,0,0,1,0,1
68302.13,Transfer,17,Germany,Tablet,81,0,1,0,1,0
21122.05,SEPA,23,Austria,Desktop,58,1,0,1,0,0
92212.04,Card,16,Italy,Mobile,87,0,0,1,0,0
7685.71,SEPA,15,Netherlands,Desktop,78,0,1,1,0,0
74064.98,SEPA,17,France,Mobile,106,0,1,1,1,1
114379.05,Wire,2,Germany,Tablet,77,0,0,1,1,1
117136.57,Card,20,Italy,Desktop,43,1,1,0,1,1
134453.3,Card,3,Germany,Tablet,106,0,0,1,0,1
126166.18,Transfer,17,France,Desktop,110,0,1,1,1,1
19784.74,SEPA,13,Spain,Desktop,1,1,0,1,0,0
27040.2,Wire,7,Belgium,Tablet,42,1,1,1,0,1
24934.6,Wire,3,Austria,Tablet,77,1,1,1,1,1
23858.65,Transfer,7,Italy,Tablet,84,0,1,0,0,0
91137.41,Wire,6,Austria,Mobile,85,1,0,1,1,1
106896.59,SEPA,7,Austria,Desktop,45,0,1,0,1,0
72368.97,Transfer,16,Spain,Tablet,3,0,0,0,0,0
102109.29,Card,12,Romania,Desktop,17,0,0,0,1,0
125794.12,Transfer,15,Italy,Tablet,98,0,0,1,0,0
111656.64,SEPA,3,Poland,Desktop,98,0,0,0,0,0
11584.21,Card,10,Belgium,Mobile,81,0,0,0,1,0
86877.68,Card,6,France,Desktop,20,0,0,1,0,0
30268.44,Transfer,7,Romania,Mobile,69,0,1,0,0,0
101687.84,Wire,11,Netherlands,Tablet,92,0,0,0,1,0
42431.46,Wire,1,Netherlands,Tablet,96,1,1,0,0,1
1419.63,SEPA,14,Romania,Mobile,97,0,1,0,1,0
76045.27,Wire,15,Germany,Desktop,53,0,1,1,0,1
75254.44,Transfer,20,Poland,Mobile,57,0,0,0,0,0
51844.07,Transfer,2,Germany,Desktop,105,1,0,0,0,1
2690.83,SEPA,1,Romania,Desktop,9,1,0,1,0,1
20054.12,SEPA,19,Italy,Desktop,76,0,1,1,0,0
95811.94,Wire,7,Italy,Mobile,83,1,1,1,1,1
93256.39,SEPA,2,Poland,Mobile,10,1,1,1,0,1
26806.18,Card,12,Romania,Desktop,25,0,1,0,1,0
105720.4,Card,21,Netherlands,Mobile,14,0,0,0,0,0
78236.27,Card,13,Romania,Tablet,97,0,1,1,1,1
15943.75,Transfer,12,Romania,Mobile,42,0,0,0,1,0
86075.85,Transfer,22,Austria,Mobile,10,0,1,0,0,0
112784.85,Wire,2,Poland,Tablet,35,0,0,1,0,1
131558.48,Wire,5,Italy,Desktop,27,1,1,1,0,1
112812.35,Wire,0,Austria,Tablet,36,0,0,0,0,0
58364.76,Card,22,Italy,Mobile,2,1,0,1,0,1
117445.4,Transfer,2,Austria,Desktop,84,1,0,0,0,1
119519.78,Card,16,France,Tablet,99,0,1,0,0,0
89166.69,Wire,12,Germany,Desktop,83,0,1,0,0,0
24577.79,SEPA,10,Italy,Desktop,52,1,0,0,1,0
48308.03,Wire,16,Poland,Tablet,73,1,1,1,1,1
104774.46,Wire,0,Poland,Mobile,78,1,1,0,0,1
16061.01,Wire,6,Poland,Desktop,24,1,1,1,0,1
10395.16,Transfer,8,France,Desktop,22,0,0,1,0,0
27873.43,Card,2,Belgium,Mobile,10,1,0,0,1,0
8991.55,SEPA,2,Spain,Desktop,1,1,0,1,1,1
38490.79,Transfer,23,Poland,Mobile,5,1,0,1,1,1
25133.42,Wire,6,Belgium,Desktop,37,0,1,0,0,0
94002.24,Wire,18,Spain,Desktop,46,1,0,0,0,0
791.82,Wire,10,Spain,Mobile,100,0,0,0,0,0
143535.1,SEPA,16,Germany,Desktop,47,1,1,1,1,1
75236.14,Transfer,19,Italy,Tablet,39,1,1,0,1,1
89939.21,Card,14,Germany,Desktop,54,0,1,1,0,1
87250.74,Card,21,Italy,Mobile,38,1,0,1,0,1
138016.0,SEPA,15,Austria,Desktop,11,1,0,1,1,1
90857.19,Transfer,5,Romania,Desktop,35,1,0,0,1,1
69301.37,Wire,12,Romania,Desktop,50,1,1,0,0,1
124152.99,Transfer,13,Austria,Tablet,56,1,1,1,0,1
89819.09,Wire,11,Spain,Desktop,39,1,1,1,1,1
32789.17,Wire,10,Netherlands,Desktop,69,1,1,1,0,1
26713.18,Card,13,Belgium,Desktop,100,0,1,0,0,0
110277.26,Transfer,23,Poland,Mobile,73,1,0,1,1,1
76329.27,Wire,8,Poland,Desktop,112,0,1,1,0,1
103536.96,SEPA,1,Germany,Tablet,30,0,0,0,1,0
43487.08,Card,15,Romania,Tablet,39,1,1,0,0,1
61150.17,Transfer,16,France,Mobile,41,1,0,0,0,0
39842.94,SEPA,2,Germany,Tablet,77,1,1,1,0,1
118785.09,Card,10,Romania,Desktop,2,1,1,0,1,1
35896.02,Wire,20,France,Desktop,70,1,0,0,0,0
26400.8,Card,3,Belgium,Tablet,98,1,1,0,1,1
55261.98,SEPA,10,Romania,Tablet,42,1,0,0,0,0
16748.06,Transfer,21,Romania,Desktop,27,1,0,1,1,0
5324.82,Wire,12,Austria,Mobile,87,1,0,0,0,0
852.07,Wire,1,Italy,Mobile,62,0,1,0,1,0
76765.16,Wire,14,France,Mobile,51,1,1,1,0,1
50272.62,Card,12,Romania,Mobile,35,0,1,0,0,0
28890.03,SEPA,16,Spain,Tablet,119,1,1,1,1,1
70356.4,Transfer,13,Poland,Tablet,27,1,0,0,0,0
131897.16,Wire,8,Belgium,Tablet,106,1,1,0,1,1
95245.79,Transfer,13,Netherlands,Desktop,7,0,0,0,1,0
103122.63,SEPA,2,Spain,Desktop,0,0,1,0,0,1
30524.02,Card,9,Germany,Desktop,54,0,1,1,0,1
121513.8,Card,11,Italy,Desktop,43,0,0,1,1,0
92548.55,Transfer,12,Germany,Mobile,118,0,1,0,1,0
16964.29,Card,17,Germany,Tablet,65,1,1,1,0,1
61217.95,Card,20,Spain,Mobile,89,1,0,0,1,0
115159.84,Transfer,14,Romania,Mobile,108,1,0,1,1,1
59639.21,SEPA,17,Belgium,Desktop,19,1,0,0,0,0
129530.47,SEPA,2,Germany,Desktop,51,0,1,1,1,1
145206.18,Wire,23,Netherlands,Desktop,44,1,0,1,1,1
127670.13,Transfer,15,Italy,Tablet,4,1,1,1,0,1
144924.55,Wire,21,Austria,Desktop,46,0,0,0,0,0
135990.76,SEPA,11,Romania,Tablet,91,0,0,1,0,0
44958.61,Transfer,8,Italy,Tablet,56,1,1,1,0,1
14447.98,SEPA,18,Poland,Tablet,53,0,1,0,0,0
115723.38,SEPA,16,Poland,Desktop,49,0,0,1,0,0
61985.85,Wire,7,Romania,Mobile,17,0,1,0,0,0
133392.79,SEPA,13,Poland,Tablet,85,0,0,1,0,0
40871.79,Card,10,Romania,Desktop,114,1,0,0,1,0
83958.97,SEPA,7,Romania,Desktop,118,1,1,1,1,1
4749.26,SEPA,16,Belgium,Mobile,34,0,0,1,0,0
9948.18,Card,19,Netherlands,Mobile,48,0,1,0,0,0
15905.81,SEPA,19,France,Desktop,87,0,0,0,0,0
100285.07,Wire,11,Poland,Desktop,112,0,1,1,0,1
64644.72,Wire,3,France,Tablet,0,0,1,0,1,1
541.45,Card,21,Romania,Mobile,20,0,1,1,0,0
144041.79,Wire,3,Romania,Mobile,6,0,0,1,1,1
34157.29,Transfer,21,France,Tablet,42,0,0,0,0,0
45559.78,Card,19,Spain,Desktop,94,0,0,1,1,0
76506.36,SEPA,1,Austria,Mobile,113,0,0,0,1,0
64920.27,Transfer,14,France,Tablet,18,1,0,0,1,0
72555.1,Wire,19,France,Tablet,33,0,1,1,1,1
133406.0,Card,13,Netherlands,Mobile,55,1,1,0,1,1
3783.7,SEPA,13,Belgium,Mobile,68,1,0,0,1,0
38472.99,SEPA,20,France,Tablet,101,0,0,0,0,0
120956.25,Wire,21,Belgium,Tablet,105,0,1,1,1,1
25322.65,Card,21,Austria,Mobile,65,1,1,1,0,1
80945.68,Card,10,Netherlands,Mobile,9,0,1,1,1,1
81048.0,SEPA,6,Romania,Mobile,44,0,1,0,0,0
68578.0,Card,21,Germany,Desktop,63,1,1,1,0,1
67648.02,SEPA,19,Belgium,Mobile,80,0,1,0,1,0
13262.46,Card,2,Poland,Mobile,4,0,1,0,1,0
145467.59,Card,11,France,Desktop,77,1,0,1,0,1
113059.15,Card,21,Spain,Tablet,19,0,1,1,1,1
88212.37,Wire,16,Belgium,Desktop,75,1,1,1,1,1
97711.21,SEPA,5,Belgium,Desktop,92,1,0,1,1,1
27758.64,Card,10,Austria,Mobile,89,0,1,0,0,0
82050.89,Wire,1,Germany,Tablet,9,0,1,1,1,1
58817.99,SEPA,17,Spain,Desktop,78,0,0,1,1,0
70409.65,Wire,23,Netherlands,Mobile,91,0,1,0,0,0
8636.15,Transfer,2,Romania,Mobile,90,0,1,0,1,0
60017.51,SEPA,2,France,Desktop,119,0,0,0,0,0
95656.3,Transfer,14,Spain,Desktop,28,1,0,1,0,1
56621.78,Card,6,Netherlands,Tablet,111,0,0,0,1,0
507.27,Card,8,France,Desktop,19,1,1,1,0,1
60798.22,Card,2,Italy,Mobile,116,1,0,0,1,1
85057.65,Wire,1,Italy,Tablet,12,1,1,0,0,1
41838.69,Card,3,Romania,Desktop,67,0,0,1,1,1
11948.13,SEPA,2,Austria,Desktop,49,1,1,1,1,1
114282.22,Wire,18,Italy,Desktop,17,1,0,0,0,0
23260.82,Card,12,Belgium,Desktop,74,1,0,1,1,0
75120.08,Transfer,12,Germany,Desktop,105,0,1,0,0,0
86397.28,SEPA,9,Austria,Desktop,65,1,1,0,0,1
6043.89,Transfer,13,Austria,Desktop,71,0,0,0,1,0
128549.78,SEPA,10,Belgium,Mobile,100,0,1,0,0,0
76328.34,Transfer,16,Germany,Desktop,110,1,1,0,1,1
80753.08,SEPA,10,Romania,Desktop,120,0,0,0,0,0
126642.11,Transfer,19,Austria,Desktop,114,1,0,0,1,0
119535.03,SEPA,6,Romania,Tablet,108,1,0,0,1,0
127136.16,SEPA,8,France,Desktop,34,0,1,0,0,0
135038.55,Card,20,Netherlands,Desktop,76,1,1,1,0,1
95108.95,Wire,1,Poland,Tablet,96,0,0,0,1,0
110621.65,Transfer,22,Romania,Tablet,98,1,0,0,0,0
74598.04,Card,18,Belgium,Tablet,59,1,0,1,1,1
26573.67,Card,21,Belgium,Desktop,13,1,0,1,1,0
138178.65,SEPA,16,Netherlands,Tablet,52,1,1,0,0,1
129446.5,Card,9,Belgium,Desktop,87,1,0,0,1,0
48722.51,SEPA,2,Italy,Desktop,85,1,0,1,1,1
69175.01,Transfer,10,Austria,Desktop,36,1,0,0,0,0
86613.37,Card,15,Romania,Mobile,99,1,1,0,1,1
55498.45,Wire,18,Poland,Tablet,41,0,1,1,0,1
114543.4,Card,4,Spain,Tablet,112,0,0,0,0,0
39349.5,Wire,11,France,Tablet,61,1,1,1,0,1
113301.83,SEPA,4,Italy,Mobile,9,0,0,0,0,0
32602.54,Card,5,Romania,Mobile,119,1,1,1,0,1
136638.48,Transfer,22,France,Mobile,35,0,0,1,0,0
92502.03,Card,16,Italy,Tablet,13,0,1,1,0,1
144960.42,Wire,15,Poland,Desktop,78,1,1,1,1,1
17763.0,Card,2,Poland,Desktop,89,0,0,1,0,0
125356.5,SEPA,14,Austria,Mobile,95,0,0,0,1,0
80957.53,Card,13,Romania,Mobile,60,1,1,0,1,1
88241.56,Card,4,Germany,Mobile,117,1,1,0,1,1
52234.85,Wire,0,Romania,Tablet,95,0,0,0,1,0
92807.08,Card,3,Italy,Mobile,80,0,0,1,0,1
67773.71,Transfer,23,Germany,Tablet,83,0,0,0,0,0
145993.76,Transfer,5,Italy,Mobile,95,1,1,0,0,1
64590.99,Transfer,19,France,Desktop,81,1,0,0,1,0
134825.09,SEPA,17,Poland,Mobile,118,0,1,0,1,0
4172.33,SEPA,0,France,Desktop,72,0,0,0,0,0
140409.78,SEPA,21,Romania,Tablet,96,1,1,0,0,1
59431.02,Wire,15,Austria,Mobile,23,0,1,1,0,1
146293.67,SEPA,16,Netherlands,Mobile,93,0,1,1,1,1
45506.85,Card,17,Austria,Mobile,55,0,0,0,0,0
50166.6,SEPA,6,Belgium,Tablet,29,0,1,0,0,0
127622.24,Wire,10,Austria,Desktop,37,1,1,1,1,1
102109.88,Card,16,Poland,Mobile,67,1,1,0,1,1
111854.26,Wire,2,Netherlands,Mobile,2,1,1,1,1,1
96298.73,Transfer,0,Germany,Tablet,119,0,0,0,1,0
70654.66,SEPA,20,Poland,Tablet,7,0,0,1,1,0
143861.05,Transfer,16,Netherlands,Tablet,38,0,1,0,1,0
82091.84,Transfer,10,Austria,Tablet,67,1,1,1,1,1
46686.31,Card,22,Belgium,Mobile,30,0,1,1,0,1
95674.42,SEPA,3,Germany,Tablet,88,0,1,0,0,1
106174.33,Transfer,16,Romania,Desktop,98,0,1,1,1,1
91001.38,Card,22,Belgium,Mobile,34,0,0,1,1,0
129879.85,Wire,17,Netherlands,Mobile,38,0,0,0,1,0
108108.96,Card,12,Romania,Desktop,93,0,1,1,0,1
145173.4,Card,19,Poland,Mobile,99,1,0,1,1,1
91254.06,Transfer,22,Poland,Tablet,23,1,1,0,1,1
62954.66,Transfer,3,Poland,Tablet,95,0,0,0,0,0
67097.13,Card,8,Italy,Tablet,24,0,0,0,0,0
16790.63,Wire,19,Belgium,Tablet,89,1,0,1,0,0
87571.7,Card,12,Belgium,Desktop,88,1,0,1,0,1
21253.84,Card,18,Germany,Desktop,98,0,0,0,1,0
143619.86,Card,23,Austria,Desktop,60,0,1,1,0,1
91598.91,Card,10,Germany,Desktop,74,0,1,0,1,0
115190.4,Card,17,Germany,Mobile,117,0,1,1,1,1
144.37,Transfer,11,Austria,Desktop,108,0,1,1,1,0
123303.15,Card,12,Romania,Tablet,62,0,0,0,1,0
32575.89,Transfer,21,France,Desktop,43,0,1,0,1,0
12487.92,Wire,22,Romania,Mobile,31,1,1,0,1,0
5554.48,Card,4,Netherlands,Tablet,14,0,0,0,1,0
70990.45,SEPA,17,Belgium,Mobile,15,0,0,0,1,0
38499.21,Transfer,14,Netherlands,Mobile,107,0,0,1,1,0
17183.72,SEPA,19,France,Tablet,102,1,1,1,1,1
2816.83,Card,12,Austria,Tablet,102,1,0,1,1,0
94454.58,SEPA,5,Italy,Tablet,61,1,1,0,0,1
36481.71,Wire,0,Austria,Tablet,15,0,0,0,0,0
30623.08,SEPA,0,Italy,Desktop,56,0,0,1,1,1
114956.47,Card,19,Romania,Mobile,81,0,0,1,0,0
26534.32,Card,5,Belgium,Tablet,62,0,1,1,1,1
130038.08,Card,7,Poland,Desktop,60,0,1,0,0,0
135265.74,Transfer,14,Austria,Desktop,19,1,1,1,1,1
13015.13,Card,2,France,Mobile,6,0,1,1,1,1
104659.16,Wire,18,Spain,Tablet,120,1,1,0,0,1
21034.69,Wire,15,Belgium,Mobile,64,0,0,1,1,0
57047.66,Transfer,17,Netherlands,Tablet,101,1,1,1,0,1
123633.89,SEPA,9,Belgium,Mobile,17,0,0,0,1,0
70046.34,SEPA,21,Belgium,Tablet,45,0,1,0,0,0
7822.82,Transfer,7,Germany,Mobile,71,0,1,0,1,0
113395.04,Card,20,France,Tablet,103,0,1,0,1,0
5967.52,Card,22,Italy,Desktop,59,1,1,0,1,0
63037.92,Card,6,Spain,Mobile,103,1,1,1,1,1
16449.71,Wire,13,Poland,Tablet,68,1,0,1,1,0
128034.87,Wire,14,Italy,Tablet,22,1,1,0,0,1
21556.76,SEPA,1,Poland,Mobile,35,0,1,0,0,0
89847.78,Wire,20,Germany,Tablet,50,1,0,0,0,0
104229.99,Transfer,19,Romania,Desktop,10,0,0,1,0,0
120409.44,SEPA,2,Romania,Desktop,41,1,1,1,0,1
46081.37,SEPA,18,Poland,Tablet,5,1,1,1,1,1
23908.59,SEPA,20,Italy,Tablet,90,1,0,1,0,0
105354.5,SEPA,23,Romania,Mobile,114,1,1,1,0,1
49222.67,Card,5,Spain,Desktop,100,1,0,0,0,1
99474.45,SEPA,5,Spain,Mobile,21,0,0,1,1,1
39508.85,Transfer,6,Netherlands,Tablet,45,1,0,0,0,0
137900.55,Wire,17,Romania,Desktop,79,0,0,0,1,0
48570.79,Wire,10,France,Mobile,24,0,0,0,1,0
104734.45,Transfer,9,Romania,Mobile,56,0,0,1,0,0
88509.34,Card,18,France,Desktop,33,0,1,1,1,1
43573.69,Transfer,7,Romania,Tablet,44,0,1,0,0,0
111922.52,SEPA,13,Italy,Mobile,0,0,0,1,1,1
125615.64,Wire,16,Poland,Tablet,109,1,0,1,1,1
36813.34,Transfer,17,France,Mobile,117,0,0,0,0,0
39106.14,SEPA,5,Spain,Tablet,4,1,1,1,0,1
69220.02,Transfer,4,Belgium,Mobile,76,0,1,0,1,1
64688.31,SEPA,5,Italy,Desktop,107,1,1,1,1,1
56478.19,Transfer,7,Poland,Desktop,5,1,1,1,0,1
